name,desc,latitude,longitude 
918,"RecordNo: 918, RC:32767, Lat:42.451444, Long:-83.276023 ",42.451444,-83.276023
919,"RecordNo: 919, RC:32767, Lat:42.451444, Long:-83.276023 ",42.451444,-83.276023
920,"RecordNo: 920, RC:32767, Lat:42.451444, Long:-83.276023 ",42.451444,-83.276023
921,"RecordNo: 921, RC:32767, Lat:42.451444, Long:-83.276023 ",42.451444,-83.276023
922,"RecordNo: 922, RC:32767, Lat:42.451444, Long:-83.276023 ",42.451444,-83.276023
923,"RecordNo: 923, RC:32767, Lat:42.451444, Long:-83.276023 ",42.451444,-83.276023
924,"RecordNo: 924, RC:32767, Lat:42.451444, Long:-83.276024 ",42.451444,-83.276024
925,"RecordNo: 925, RC:32767, Lat:42.451444, Long:-83.276024 ",42.451444,-83.276024
926,"RecordNo: 926, RC:32767, Lat:42.451444, Long:-83.276024 ",42.451444,-83.276024
927,"RecordNo: 927, RC:32767, Lat:42.451444, Long:-83.276024 ",42.451444,-83.276024
928,"RecordNo: 928, RC:32767, Lat:42.451444, Long:-83.276024 ",42.451444,-83.276024
929,"RecordNo: 929, RC:32767, Lat:42.451444, Long:-83.276024 ",42.451444,-83.276024
930,"RecordNo: 930, RC:32767, Lat:42.451444, Long:-83.276024 ",42.451444,-83.276024
931,"RecordNo: 931, RC:32767, Lat:42.451444, Long:-83.276024 ",42.451444,-83.276024
932,"RecordNo: 932, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
933,"RecordNo: 933, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
934,"RecordNo: 934, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
935,"RecordNo: 935, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
936,"RecordNo: 936, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
937,"RecordNo: 937, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
938,"RecordNo: 938, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
939,"RecordNo: 939, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
940,"RecordNo: 940, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
941,"RecordNo: 941, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
942,"RecordNo: 942, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
943,"RecordNo: 943, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
944,"RecordNo: 944, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
945,"RecordNo: 945, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
946,"RecordNo: 946, RC:32767, Lat:42.451445, Long:-83.276024 ",42.451445,-83.276024
947,"RecordNo: 947, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
948,"RecordNo: 948, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
949,"RecordNo: 949, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
950,"RecordNo: 950, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
951,"RecordNo: 951, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
952,"RecordNo: 952, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
953,"RecordNo: 953, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
954,"RecordNo: 954, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
955,"RecordNo: 955, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
956,"RecordNo: 956, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
957,"RecordNo: 957, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
958,"RecordNo: 958, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
959,"RecordNo: 959, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
960,"RecordNo: 960, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
961,"RecordNo: 961, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
962,"RecordNo: 962, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
963,"RecordNo: 963, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
964,"RecordNo: 964, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
965,"RecordNo: 965, RC:32767, Lat:42.451446, Long:-83.276024 ",42.451446,-83.276024
966,"RecordNo: 966, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
967,"RecordNo: 967, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
968,"RecordNo: 968, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
969,"RecordNo: 969, RC:32767, Lat:42.451446, Long:-83.276023 ",42.451446,-83.276023
970,"RecordNo: 970, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
971,"RecordNo: 971, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
972,"RecordNo: 972, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
973,"RecordNo: 973, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
974,"RecordNo: 974, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
975,"RecordNo: 975, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
976,"RecordNo: 976, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
977,"RecordNo: 977, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
978,"RecordNo: 978, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
979,"RecordNo: 979, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
980,"RecordNo: 980, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
981,"RecordNo: 981, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
982,"RecordNo: 982, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
983,"RecordNo: 983, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
984,"RecordNo: 984, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
985,"RecordNo: 985, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
986,"RecordNo: 986, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
987,"RecordNo: 987, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
988,"RecordNo: 988, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
989,"RecordNo: 989, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
990,"RecordNo: 990, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
991,"RecordNo: 991, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
992,"RecordNo: 992, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
993,"RecordNo: 993, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
994,"RecordNo: 994, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
995,"RecordNo: 995, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
996,"RecordNo: 996, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
997,"RecordNo: 997, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
998,"RecordNo: 998, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
999,"RecordNo: 999, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
1000,"RecordNo: 1000, RC:32767, Lat:42.451447, Long:-83.276024 ",42.451447,-83.276024
1001,"RecordNo: 1001, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1002,"RecordNo: 1002, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1003,"RecordNo: 1003, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1004,"RecordNo: 1004, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1005,"RecordNo: 1005, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1006,"RecordNo: 1006, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1007,"RecordNo: 1007, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1008,"RecordNo: 1008, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1009,"RecordNo: 1009, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1010,"RecordNo: 1010, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1011,"RecordNo: 1011, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1012,"RecordNo: 1012, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1013,"RecordNo: 1013, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1014,"RecordNo: 1014, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1015,"RecordNo: 1015, RC:32767, Lat:42.451447, Long:-83.276025 ",42.451447,-83.276025
1016,"RecordNo: 1016, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1017,"RecordNo: 1017, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1018,"RecordNo: 1018, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1019,"RecordNo: 1019, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1020,"RecordNo: 1020, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1021,"RecordNo: 1021, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1022,"RecordNo: 1022, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1023,"RecordNo: 1023, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1024,"RecordNo: 1024, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1025,"RecordNo: 1025, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1026,"RecordNo: 1026, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1027,"RecordNo: 1027, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1028,"RecordNo: 1028, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1029,"RecordNo: 1029, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1030,"RecordNo: 1030, RC:32767, Lat:42.451447, Long:-83.276026 ",42.451447,-83.276026
1031,"RecordNo: 1031, RC:32767, Lat:42.451446, Long:-83.276026 ",42.451446,-83.276026
1032,"RecordNo: 1032, RC:32767, Lat:42.451446, Long:-83.276026 ",42.451446,-83.276026
1033,"RecordNo: 1033, RC:32767, Lat:42.451446, Long:-83.276026 ",42.451446,-83.276026
1034,"RecordNo: 1034, RC:32767, Lat:42.451446, Long:-83.276026 ",42.451446,-83.276026
1035,"RecordNo: 1035, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1036,"RecordNo: 1036, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1037,"RecordNo: 1037, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1038,"RecordNo: 1038, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1039,"RecordNo: 1039, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1040,"RecordNo: 1040, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1041,"RecordNo: 1041, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1042,"RecordNo: 1042, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1043,"RecordNo: 1043, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1044,"RecordNo: 1044, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1045,"RecordNo: 1045, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1046,"RecordNo: 1046, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1047,"RecordNo: 1047, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1048,"RecordNo: 1048, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1049,"RecordNo: 1049, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1050,"RecordNo: 1050, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1051,"RecordNo: 1051, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1052,"RecordNo: 1052, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1053,"RecordNo: 1053, RC:32767, Lat:42.451446, Long:-83.276027 ",42.451446,-83.276027
1054,"RecordNo: 1054, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1055,"RecordNo: 1055, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1056,"RecordNo: 1056, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1057,"RecordNo: 1057, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1058,"RecordNo: 1058, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1059,"RecordNo: 1059, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1060,"RecordNo: 1060, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1061,"RecordNo: 1061, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1062,"RecordNo: 1062, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1063,"RecordNo: 1063, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1064,"RecordNo: 1064, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1065,"RecordNo: 1065, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1066,"RecordNo: 1066, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1067,"RecordNo: 1067, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1068,"RecordNo: 1068, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1069,"RecordNo: 1069, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1070,"RecordNo: 1070, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1071,"RecordNo: 1071, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1072,"RecordNo: 1072, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1073,"RecordNo: 1073, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1074,"RecordNo: 1074, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1075,"RecordNo: 1075, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1076,"RecordNo: 1076, RC:32767, Lat:42.451446, Long:-83.276028 ",42.451446,-83.276028
1077,"RecordNo: 1077, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1078,"RecordNo: 1078, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1079,"RecordNo: 1079, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1080,"RecordNo: 1080, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1081,"RecordNo: 1081, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1082,"RecordNo: 1082, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1083,"RecordNo: 1083, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1084,"RecordNo: 1084, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1085,"RecordNo: 1085, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1086,"RecordNo: 1086, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1087,"RecordNo: 1087, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1088,"RecordNo: 1088, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1089,"RecordNo: 1089, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1090,"RecordNo: 1090, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1091,"RecordNo: 1091, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1092,"RecordNo: 1092, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1093,"RecordNo: 1093, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1094,"RecordNo: 1094, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1095,"RecordNo: 1095, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1096,"RecordNo: 1096, RC:32767, Lat:42.451446, Long:-83.276029 ",42.451446,-83.276029
1097,"RecordNo: 1097, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1098,"RecordNo: 1098, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1099,"RecordNo: 1099, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1100,"RecordNo: 1100, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1101,"RecordNo: 1101, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1102,"RecordNo: 1102, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1103,"RecordNo: 1103, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1104,"RecordNo: 1104, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1105,"RecordNo: 1105, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1106,"RecordNo: 1106, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1107,"RecordNo: 1107, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1108,"RecordNo: 1108, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1109,"RecordNo: 1109, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1110,"RecordNo: 1110, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1111,"RecordNo: 1111, RC:32767, Lat:42.451446, Long:-83.276030 ",42.451446,-83.27603
1112,"RecordNo: 1112, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1113,"RecordNo: 1113, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1114,"RecordNo: 1114, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1115,"RecordNo: 1115, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1116,"RecordNo: 1116, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1117,"RecordNo: 1117, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1118,"RecordNo: 1118, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1119,"RecordNo: 1119, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1120,"RecordNo: 1120, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1121,"RecordNo: 1121, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1122,"RecordNo: 1122, RC:32767, Lat:42.451447, Long:-83.276030 ",42.451447,-83.27603
1123,"RecordNo: 1123, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1124,"RecordNo: 1124, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1125,"RecordNo: 1125, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1126,"RecordNo: 1126, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1127,"RecordNo: 1127, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1128,"RecordNo: 1128, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1129,"RecordNo: 1129, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1130,"RecordNo: 1130, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1131,"RecordNo: 1131, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1132,"RecordNo: 1132, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1133,"RecordNo: 1133, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1134,"RecordNo: 1134, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1135,"RecordNo: 1135, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1136,"RecordNo: 1136, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1137,"RecordNo: 1137, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1138,"RecordNo: 1138, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1139,"RecordNo: 1139, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1140,"RecordNo: 1140, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
1141,"RecordNo: 1141, RC:32767, Lat:42.451447, Long:-83.276031 ",42.451447,-83.276031
